Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
36.45,764000.0,8.71e-06,277.1,184.306769,120 ng/ml,High Risk
39.06,764000.0,8.71e-06,258.4,145.99886018,330 ng/ml,High Risk
56.46,3849955.0,8.71e-06,149.2,154.85190947,90 ng/ml,High Risk
53.39,764000.0,8.71e-06,465.6,184.306769,270 ng/ml,High Risk
32.45,764000.0,8.71e-06,285.7,184.306769,90 ng/ml,High Risk
45.07,764000.0,8.71e-06,136.7,137.60400066,300 ng/ml,High Risk
61.58,764000.0,8.71e-06,474.7,184.306769,240 ng/ml,High Risk
37.27,12306053.0,6.79e-06,213.1,0.0,90 ng/ml,High Risk
42.6,764000.0,8.71e-06,331.0,158.72379954,28 ng/ml,High Risk
31.81,1073800.0,8.71e-06,169.4,132.15677818,150 ng/ml,High Risk
45.2,764000.0,6.79e-06,217.8,142.14294106,200 ng/ml,High Risk
54.48,764000.0,8.71e-06,431.2,184.306769,360 ng/ml,High Risk
42.49,764000.0,6.79e-06,175.3,179.03308947,10 ng/ml,High Risk
45.76,1530848.0,8.71e-06,268.2,90.98207757,240 ng/ml,High Risk
45.3,6795694.0,6.79e-06,225.1,150.07086317,180 ng/ml,High Risk
51.52,4201628.0,8.71e-06,279.6,184.306769,150 ng/ml,High Risk
61.58,764000.0,6.79e-06,160.5,91.46588262,180 ng/ml,High Risk
56.94,13113450.0,6.79e-06,330.9,0.0,330 ng/ml,High Risk
35.85,764000.0,8.71e-06,230.2,46.91276542,150 ng/ml,High Risk
35.43,837763.0,6.79e-06,104.2,124.33045238,330 ng/ml,High Risk
50.64,764000.0,8.71e-06,456.0,137.6868916,57 ng/ml,High Risk
46.65,4068233.0,7.748e-06,434.8,14.09697801,106 ng/ml,High Risk
61.58,1190329.0,6.79e-06,397.5,184.306769,150 ng/ml,High Risk
46.81,4147542.0,8.71e-06,284.9,64.64571039,90 ng/ml,High Risk
61.58,3777052.0,6.79e-06,238.7,167.24031395,57 ng/ml,High Risk
40.6,10856301.0,6.79e-06,130.7,81.04316263,57 ng/ml,High Risk
61.58,903000.0,6.79e-06,264.5,181.28244976,120 ng/ml,High Risk
38.18,764000.0,8.71e-06,122.9,90.23910571,150 ng/ml,High Risk
58.86,764000.0,8.71e-06,343.2,107.13640589,150 ng/ml,High Risk
38.64,764000.0,8.71e-06,295.3,27.73038299,0,High Risk
37.1,764000.0,8.71e-06,382.1,117.16361139,90 ng/ml,High Risk
45.41,764000.0,8.71e-06,282.9,69.94017598,360 ng/ml,High Risk
58.15,2885076.0,6.79e-06,122.5,57.37810989,300 ng/ml,High Risk
32.88,764000.0,8.71e-06,203.9,108.9601296,200 ng/ml,High Risk
52.15,764000.0,8.71e-06,420.6,125.73358526,10 ng/ml,High Risk
31.41,764000.0,8.71e-06,388.6,154.45404163,200 ng/ml,High Risk
48.57,764000.0,8.71e-06,343.5,184.306769,330 ng/ml,High Risk
55.39,1082112.0,6.79e-06,212.2,84.6056926,57 ng/ml,High Risk
57.92,1492217.0,6.79e-06,107.2,0.0,0,High Risk
53.28,4642388.0,6.79e-06,104.2,184.306769,200 ng/ml,High Risk
39.74,2623667.0,6.79e-06,104.2,69.76703855,10 ng/ml,High Risk
46.85,764000.0,8.71e-06,358.6,123.82758499,240 ng/ml,High Risk
43.13,1037323.0,8.71e-06,302.0,75.66430123,330 ng/ml,High Risk
61.58,764000.0,8.71e-06,470.5,169.67287674,200 ng/ml,High Risk
58.47,764000.0,8.71e-06,306.8,184.306769,270 ng/ml,High Risk
61.3,764000.0,8.71e-06,306.3,40.53992115,240 ng/ml,High Risk
33.84,4012370.0,8.71e-06,114.3,123.04856999,28 ng/ml,High Risk
33.33,764000.0,8.71e-06,182.7,116.00841408,57 ng/ml,High Risk
47.75,764000.0,8.71e-06,358.9,184.306769,360 ng/ml,High Risk
56.64,764000.0,8.71e-06,193.3,184.306769,330 ng/ml,High Risk
35.79,764000.0,6.79e-06,361.9,117.57749062,270 ng/ml,High Risk
41.2,764000.0,6.79e-06,104.2,175.75555915,180 ng/ml,High Risk
50.62,1390261.0,8.71e-06,224.1,162.5141861,150 ng/ml,High Risk
61.58,2446081.0,6.79e-06,358.1,84.24441852,10 ng/ml,High Risk
58.89,979361.0,8.71e-06,233.8,184.306769,360 ng/ml,High Risk
57.63,3424036.0,8.71e-06,349.1,39.87786369,28 ng/ml,High Risk
46.1,1704512.0,8.71e-06,156.4,134.68803489,120 ng/ml,High Risk
40.11,764000.0,8.71e-06,190.1,184.306769,330 ng/ml,High Risk
43.89,764000.0,8.71e-06,155.9,44.80036526,240 ng/ml,High Risk
52.19,764000.0,8.71e-06,419.9,122.88311473,270 ng/ml,High Risk
45.76,764000.0,6.79e-06,120.6,140.6003345,57 ng/ml,High Risk
55.19,1478370.0,8.71e-06,396.8,184.306769,150 ng/ml,High Risk
38.98,764000.0,8.71e-06,284.1,137.99711205,0,High Risk
61.58,764000.0,8.71e-06,342.8,165.68271946,10 ng/ml,High Risk
39.21,3568199.0,8.71e-06,221.5,93.17242597,150 ng/ml,High Risk
43.76,2702333.0,8.71e-06,177.8,172.08298562,240 ng/ml,High Risk
40.73,764000.0,8.71e-06,170.8,116.08348131,106 ng/ml,High Risk
52.72,764000.0,6.79e-06,283.3,184.306769,28 ng/ml,High Risk
61.58,3135118.0,6.79e-06,361.7,37.27642374,10 ng/ml,High Risk
31.25,764000.0,8.71e-06,152.4,184.306769,90 ng/ml,High Risk
46.13,764000.0,8.71e-06,405.6,180.53917498,200 ng/ml,High Risk
32.58,4874272.0,6.79e-06,176.1,96.78643323,28 ng/ml,High Risk
36.57,8660329.0,6.79e-06,252.0,130.22859464,0,High Risk
36.88,764000.0,8.71e-06,451.9,107.39514535,180 ng/ml,High Risk
41.52,764000.0,8.71e-06,384.0,179.08194803,200 ng/ml,High Risk
37.63,2110432.0,6.79e-06,190.3,82.40903564,0,High Risk
47.81,3507268.0,6.79e-06,141.6,184.306769,57 ng/ml,High Risk
31.91,5288757.0,6.79e-06,120.6,179.18495977,300 ng/ml,High Risk
44.82,764000.0,8.71e-06,171.1,102.03354045,330 ng/ml,High Risk
53.7,764000.0,8.71e-06,208.0,163.91765806,200 ng/ml,High Risk
54.22,3143793.0,6.79e-06,236.1,89.70161429,57 ng/ml,High Risk
39.16,2478984.0,8.71e-06,148.6,83.85830959,57 ng/ml,High Risk
45.44,764000.0,6.79e-06,241.9,125.56987207,300 ng/ml,High Risk
47.12,4453138.0,6.79e-06,163.6,11.84046904,360 ng/ml,High Risk
61.58,4230927.0,6.79e-06,148.8,147.4517942,28 ng/ml,High Risk
58.86,4913409.0,8.71e-06,392.0,49.07333665,0,High Risk
53.75,764000.0,8.71e-06,288.1,184.306769,106 ng/ml,High Risk
38.68,1922069.0,8.71e-06,117.1,101.93402683,106 ng/ml,High Risk
34.8,948885.0,8.71e-06,373.0,164.85475568,150 ng/ml,High Risk
57.99,1261950.0,6.79e-06,164.9,49.39024536,120 ng/ml,High Risk
37.38,764000.0,8.71e-06,238.2,184.306769,330 ng/ml,High Risk
42.12,764000.0,8.71e-06,217.3,93.98242126,106 ng/ml,High Risk
61.58,937346.0,8.71e-06,130.1,146.80578236,240 ng/ml,High Risk
45.59,764000.0,6.79e-06,294.0,31.48934403,180 ng/ml,High Risk
45.13,764000.0,8.71e-06,188.8,116.84264617,300 ng/ml,High Risk
49.11,764000.0,8.71e-06,188.1,116.83553794,106 ng/ml,High Risk
44.48,2134312.0,6.79e-06,287.9,109.93905532,90 ng/ml,High Risk
37.33,1445872.0,6.79e-06,126.2,134.70164162,28 ng/ml,High Risk
61.58,764000.0,8.71e-06,146.5,184.306769,360 ng/ml,High Risk
44.72,764000.0,8.71e-06,386.2,162.15035687,200 ng/ml,High Risk
42.83,10510757.0,6.79e-06,366.9,111.07158407,300 ng/ml,High Risk
60.58,7178857.0,8.71e-06,373.8,0.40685653,150 ng/ml,High Risk
57.36,3756111.0,8.71e-06,453.4,123.31294936,120 ng/ml,High Risk
32.16,1193422.0,8.71e-06,108.0,184.306769,360 ng/ml,High Risk
58.78,764000.0,8.71e-06,474.4,184.306769,360 ng/ml,High Risk
38.68,2595657.0,8.71e-06,464.9,116.42369318,0,High Risk
58.51,764000.0,8.71e-06,286.5,184.306769,57 ng/ml,High Risk
61.58,2463134.0,6.79e-06,205.6,137.19863885,90 ng/ml,High Risk
52.97,3411747.0,8.71e-06,293.3,96.75656857,120 ng/ml,High Risk
58.35,764000.0,6.79e-06,328.7,153.8003834,57 ng/ml,High Risk
38.47,764000.0,6.79e-06,384.6,0.0,0,High Risk
43.62,764000.0,8.71e-06,125.7,184.306769,106 ng/ml,High Risk
35.06,2684422.0,8.71e-06,338.9,184.306769,200 ng/ml,High Risk
41.51,764000.0,8.71e-06,161.2,152.32304809,90 ng/ml,High Risk
43.94,764000.0,8.71e-06,405.5,67.63104592,106 ng/ml,High Risk
61.58,1013902.0,8.71e-06,201.8,141.75897859,180 ng/ml,High Risk
34.93,764000.0,8.71e-06,135.1,184.306769,270 ng/ml,High Risk
60.72,764000.0,8.71e-06,248.4,174.61863481,180 ng/ml,High Risk
61.58,842181.0,6.79e-06,112.2,0.0,150 ng/ml,High Risk
51.04,1830856.0,8.71e-06,301.9,52.64604348,240 ng/ml,High Risk
53.04,4238091.0,6.79e-06,368.8,93.10263002,360 ng/ml,High Risk
44.66,3722186.0,6.79e-06,116.8,171.66227191,270 ng/ml,High Risk
61.58,2811515.0,8.71e-06,419.1,169.571128,150 ng/ml,High Risk
36.32,764000.0,8.71e-06,276.3,21.09634482,300 ng/ml,High Risk
47.98,2791898.0,8.71e-06,167.2,132.29993507,106 ng/ml,High Risk
46.96,1181396.0,8.71e-06,437.7,133.14672554,240 ng/ml,High Risk
61.58,2393077.0,6.79e-06,260.8,5.46719237,200 ng/ml,High Risk
58.93,764000.0,8.71e-06,381.3,175.98072662,360 ng/ml,High Risk
41.49,764000.0,6.79e-06,341.6,133.41991477,120 ng/ml,High Risk
40.47,2927863.0,6.79e-06,117.8,118.50612991,200 ng/ml,High Risk
61.58,1548437.0,8.71e-06,475.0,117.33476567,57 ng/ml,High Risk
37.82,764000.0,8.71e-06,104.2,140.49113222,330 ng/ml,High Risk
60.52,1421554.0,8.71e-06,459.9,86.98279848,240 ng/ml,High Risk
61.58,764000.0,8.71e-06,463.7,105.56157589,300 ng/ml,High Risk
61.58,10049026.0,6.79e-06,248.3,180.94960432,150 ng/ml,High Risk
61.58,5608698.0,6.79e-06,419.1,135.61873355,10 ng/ml,High Risk
45.78,764000.0,8.71e-06,468.9,131.69390662,106 ng/ml,High Risk
37.41,6322715.0,8.71e-06,189.6,42.34293456,28 ng/ml,High Risk
48.89,1056123.0,8.71e-06,303.9,35.58611227,10 ng/ml,High Risk
45.81,4231364.0,8.71e-06,193.0,141.26761191,330 ng/ml,High Risk
48.68,1320449.0,8.71e-06,401.5,172.50756297,28 ng/ml,High Risk
48.4,764000.0,8.71e-06,271.1,126.55627931,300 ng/ml,High Risk
46.97,2650865.0,6.79e-06,446.5,68.18351536,240 ng/ml,High Risk
61.0,2921908.0,6.79e-06,278.4,184.306769,120 ng/ml,High Risk
37.71,764000.0,8.71e-06,203.1,94.7800242,90 ng/ml,High Risk
48.17,2241409.0,6.79e-06,299.2,184.306769,120 ng/ml,High Risk
41.6,764000.0,8.71e-06,130.3,88.01373091,150 ng/ml,High Risk
47.02,2418827.0,8.71e-06,246.3,110.30736724,0,High Risk
43.39,764000.0,8.71e-06,317.2,163.1505855,200 ng/ml,High Risk
45.62,1254585.0,6.79e-06,214.0,117.25711957,57 ng/ml,High Risk
42.87,764000.0,8.71e-06,242.3,184.306769,0,High Risk
46.0,1497100.0,8.71e-06,232.2,25.36593475,90 ng/ml,High Risk
61.58,764000.0,8.71e-06,268.9,155.72066234,150 ng/ml,High Risk
55.24,764000.0,8.71e-06,276.1,10.08239455,330 ng/ml,High Risk
31.25,764000.0,8.71e-06,164.6,184.306769,120 ng/ml,High Risk
46.24,1004137.0,6.79e-06,212.5,64.46164464,360 ng/ml,High Risk
32.65,876525.0,8.71e-06,236.5,156.64576463,360 ng/ml,High Risk
44.0,764000.0,8.71e-06,234.8,67.87888506,106 ng/ml,High Risk
44.84,764000.0,8.71e-06,130.2,44.83143303,120 ng/ml,High Risk
49.04,764000.0,8.71e-06,300.5,184.306769,120 ng/ml,High Risk
37.34,764000.0,8.71e-06,299.2,0.0,240 ng/ml,High Risk
58.92,764000.0,8.71e-06,268.7,180.95679031,360 ng/ml,High Risk
54.8,3716762.0,6.79e-06,207.7,0.0,200 ng/ml,High Risk
61.58,2522393.0,6.79e-06,461.3,167.09813075,330 ng/ml,High Risk
41.64,764000.0,8.71e-06,227.7,162.76252919,360 ng/ml,High Risk
32.56,3439113.0,6.79e-06,321.1,103.06571877,200 ng/ml,High Risk
43.44,5655268.0,8.71e-06,194.3,133.85053333,330 ng/ml,High Risk
32.03,3262791.0,8.71e-06,251.8,21.14012652,200 ng/ml,High Risk
37.01,764000.0,8.71e-06,210.4,175.53350872,270 ng/ml,High Risk
48.64,6272860.0,6.79e-06,205.0,106.83251441,28 ng/ml,High Risk
42.59,8742334.0,6.79e-06,126.9,65.82106271,300 ng/ml,High Risk
53.75,764000.0,6.79e-06,371.6,92.25632601,200 ng/ml,High Risk
45.24,1308590.0,6.79e-06,402.3,113.60992723,28 ng/ml,High Risk
41.65,764000.0,6.79e-06,457.6,40.95309733,150 ng/ml,High Risk
56.0,764000.0,8.71e-06,344.8,45.3167865,57 ng/ml,High Risk
31.33,764000.0,6.79e-06,215.3,139.5143343,90 ng/ml,High Risk
56.45,764000.0,8.71e-06,336.2,146.89995315,200 ng/ml,High Risk
36.33,764000.0,6.79e-06,262.5,122.40295011,90 ng/ml,High Risk
44.93,1885108.0,6.79e-06,104.2,89.50633812,150 ng/ml,High Risk
48.06,10987664.0,6.79e-06,208.8,155.08816391,120 ng/ml,High Risk
37.8,1270482.0,8.71e-06,199.2,108.46855916,150 ng/ml,High Risk
47.77,4282789.0,6.79e-06,444.3,23.2101604,360 ng/ml,High Risk
34.27,764000.0,8.71e-06,161.8,184.306769,180 ng/ml,High Risk
61.58,9835792.0,6.79e-06,198.2,179.80051044,240 ng/ml,High Risk
61.58,7827852.0,6.79e-06,394.7,147.83023184,270 ng/ml,High Risk
43.52,764000.0,8.71e-06,493.8,179.5841777,270 ng/ml,High Risk
43.6,764000.0,8.71e-06,462.7,134.81093722,150 ng/ml,High Risk
47.15,764000.0,8.71e-06,413.5,184.306769,57 ng/ml,High Risk
57.3,764000.0,8.71e-06,332.6,145.90733359,10 ng/ml,High Risk
49.45,7144875.0,6.79e-06,409.3,177.84891797,240 ng/ml,High Risk
41.68,764000.0,8.71e-06,342.3,184.306769,240 ng/ml,High Risk
51.91,764000.0,8.71e-06,329.1,117.72326993,10 ng/ml,High Risk
58.69,10656963.0,6.79e-06,208.3,45.30633725,180 ng/ml,High Risk
45.1,5432930.0,8.71e-06,387.2,184.306769,300 ng/ml,High Risk
46.38,764000.0,8.71e-06,438.5,173.4769758,120 ng/ml,High Risk
61.58,764000.0,8.71e-06,352.7,144.58050604,106 ng/ml,High Risk
39.64,764000.0,6.79e-06,385.8,28.14123539,120 ng/ml,High Risk
51.48,1380123.0,6.79e-06,303.6,25.04351055,0,High Risk
44.67,764000.0,8.71e-06,149.5,0.0,300 ng/ml,High Risk
53.64,7297822.0,6.79e-06,229.8,28.47732854,10 ng/ml,High Risk
56.4,764000.0,8.71e-06,319.3,119.22704411,300 ng/ml,High Risk
41.77,1412217.0,8.71e-06,243.2,117.92432543,57 ng/ml,High Risk
39.92,764000.0,8.71e-06,273.1,133.32289136,106 ng/ml,High Risk
35.75,764000.0,8.71e-06,274.2,113.48297772,28 ng/ml,High Risk
45.87,3609551.0,8.71e-06,136.7,125.68785619,0,High Risk
61.58,764000.0,6.79e-06,172.5,164.25275574,180 ng/ml,High Risk
51.69,6660046.0,8.71e-06,169.0,184.306769,330 ng/ml,High Risk
41.71,805908.0,6.79e-06,236.8,27.24953088,90 ng/ml,High Risk
50.48,764000.0,8.71e-06,390.1,136.76518944,330 ng/ml,High Risk
40.93,764000.0,8.71e-06,448.8,29.11856838,57 ng/ml,High Risk
44.35,764000.0,8.71e-06,117.9,152.5436551,200 ng/ml,High Risk
43.57,764000.0,8.71e-06,470.4,118.03610658,120 ng/ml,High Risk
53.0,4342311.0,8.71e-06,206.4,184.306769,200 ng/ml,High Risk
44.67,3778888.0,6.79e-06,432.4,0.0,90 ng/ml,High Risk
44.95,764000.0,8.71e-06,123.0,184.306769,57 ng/ml,High Risk
41.84,764000.0,8.71e-06,463.1,109.13588634,200 ng/ml,High Risk
61.58,6617770.0,6.79e-06,362.3,111.70796014,120 ng/ml,High Risk
44.12,764000.0,8.71e-06,308.6,184.306769,270 ng/ml,High Risk
45.52,1028883.0,6.79e-06,222.1,27.77256573,180 ng/ml,High Risk
51.13,12135526.0,6.79e-06,106.6,24.97475518,330 ng/ml,High Risk
43.62,764000.0,6.79e-06,356.9,145.02774262,330 ng/ml,High Risk
46.76,764000.0,8.71e-06,104.2,184.306769,106 ng/ml,High Risk
60.57,2534518.0,8.71e-06,215.9,113.85161939,90 ng/ml,High Risk
40.78,764000.0,6.79e-06,359.7,156.23019622,360 ng/ml,High Risk
38.79,764000.0,8.71e-06,104.2,135.14049453,180 ng/ml,High Risk
57.31,10737368.0,6.79e-06,296.4,64.54855477,0,High Risk
39.41,764000.0,8.71e-06,274.3,184.306769,360 ng/ml,High Risk
48.54,6642031.0,8.71e-06,230.0,184.306769,28 ng/ml,High Risk
39.24,764000.0,8.71e-06,349.3,135.24604159,57 ng/ml,High Risk
35.61,764000.0,8.71e-06,110.8,171.15107685,300 ng/ml,High Risk
38.38,764000.0,8.71e-06,493.8,49.48642262,180 ng/ml,High Risk
52.8,764000.0,6.79e-06,144.4,175.39067224,150 ng/ml,High Risk
59.34,807674.0,8.71e-06,466.0,106.38005322,180 ng/ml,High Risk
61.58,2202854.0,8.71e-06,285.6,16.43975627,150 ng/ml,High Risk
37.87,764000.0,8.71e-06,257.1,156.49384455,180 ng/ml,High Risk
42.05,764000.0,6.79e-06,141.4,95.52781978,330 ng/ml,High Risk
35.99,764000.0,8.71e-06,142.4,108.98856406,0,High Risk
35.95,764000.0,8.71e-06,209.4,116.78352501,360 ng/ml,High Risk
44.97,764000.0,8.71e-06,462.4,138.54577073,240 ng/ml,High Risk
44.78,3409839.0,6.79e-06,227.5,149.51784001,270 ng/ml,High Risk
40.46,764000.0,8.71e-06,385.2,184.306769,200 ng/ml,High Risk
35.69,764000.0,6.79e-06,104.2,87.47613767,0,High Risk
61.58,3880289.0,6.79e-06,377.1,103.43644313,106 ng/ml,High Risk
46.14,764000.0,6.79e-06,241.0,82.90239481,120 ng/ml,High Risk
31.25,764000.0,8.71e-06,275.9,182.8781456,300 ng/ml,High Risk
61.58,764000.0,8.71e-06,326.1,120.76437782,106 ng/ml,High Risk
61.58,764000.0,8.71e-06,478.0,92.2526634,270 ng/ml,High Risk
61.58,764000.0,8.71e-06,388.8,41.5407315,240 ng/ml,High Risk
43.81,764000.0,8.71e-06,268.9,24.92052112,270 ng/ml,High Risk
61.58,4568038.0,8.71e-06,467.0,34.0915959,270 ng/ml,High Risk
50.48,6359960.0,8.71e-06,385.1,138.38317431,330 ng/ml,High Risk
46.32,764000.0,8.71e-06,441.5,121.80895121,240 ng/ml,High Risk
48.84,2333978.0,6.79e-06,354.6,101.70210888,28 ng/ml,High Risk
49.51,3838216.0,6.79e-06,187.4,44.9949938,28 ng/ml,High Risk
61.58,764000.0,6.79e-06,390.5,184.306769,120 ng/ml,High Risk
56.5,764000.0,8.71e-06,403.7,0.0,0,High Risk
39.7,764000.0,6.79e-06,185.0,174.73617408,180 ng/ml,High Risk
56.73,764000.0,8.71e-06,473.5,106.25343501,106 ng/ml,High Risk
55.29,2518583.0,6.79e-06,281.5,149.16981997,360 ng/ml,High Risk
54.92,764000.0,8.71e-06,290.0,80.2489882,10 ng/ml,High Risk
46.8,764000.0,8.71e-06,327.0,181.65436713,360 ng/ml,High Risk
38.64,764000.0,8.71e-06,361.6,97.31596736,180 ng/ml,High Risk
46.06,764000.0,8.71e-06,466.9,116.14679897,240 ng/ml,High Risk
61.58,5668341.0,8.71e-06,201.3,168.65034353,300 ng/ml,High Risk
60.91,764000.0,6.79e-06,345.6,55.90371431,120 ng/ml,High Risk
44.26,9830157.0,6.79e-06,168.2,77.82613778,28 ng/ml,High Risk
46.83,764000.0,8.71e-06,433.2,117.15050861,240 ng/ml,High Risk
60.86,7061676.0,6.79e-06,355.6,158.41664948,360 ng/ml,High Risk
40.92,8968485.0,8.71e-06,371.6,0.0,150 ng/ml,High Risk
40.95,2152440.0,8.71e-06,391.3,17.38383457,28 ng/ml,High Risk
61.56,3304092.0,6.79e-06,104.2,0.0,57 ng/ml,High Risk
46.04,764000.0,8.71e-06,425.7,81.82982597,330 ng/ml,High Risk
60.57,764000.0,6.79e-06,343.5,43.22384453,240 ng/ml,High Risk
35.43,764000.0,8.71e-06,123.8,184.306769,330 ng/ml,High Risk
49.11,764000.0,6.79e-06,151.6,146.17434161,90 ng/ml,High Risk
46.18,764000.0,8.71e-06,387.8,184.306769,106 ng/ml,High Risk
34.82,943694.0,6.79e-06,126.4,174.83007112,57 ng/ml,High Risk
49.71,9253602.0,6.79e-06,325.6,114.39693083,120 ng/ml,High Risk
39.44,4267740.0,6.79e-06,307.6,5.78099336,300 ng/ml,High Risk
31.25,764000.0,6.79e-06,185.8,184.306769,200 ng/ml,High Risk
52.47,764000.0,6.79e-06,452.1,75.12229037,200 ng/ml,High Risk
42.85,764000.0,8.71e-06,236.7,184.306769,360 ng/ml,High Risk
61.58,764000.0,8.71e-06,413.3,149.97562848,360 ng/ml,High Risk
39.35,764000.0,8.71e-06,221.0,31.2663168,0,High Risk
42.04,4960304.0,8.71e-06,392.7,172.28337851,330 ng/ml,High Risk
40.92,4311914.0,8.71e-06,178.3,172.53185848,10 ng/ml,High Risk
44.81,7206777.0,6.79e-06,331.4,147.40696726,330 ng/ml,High Risk
60.46,764000.0,8.71e-06,220.1,174.67412564,270 ng/ml,High Risk
50.73,764000.0,6.79e-06,285.3,13.34016493,360 ng/ml,High Risk
49.55,1122090.0,8.71e-06,202.8,129.32298165,150 ng/ml,High Risk
37.66,1143601.0,8.71e-06,290.6,66.93548959,120 ng/ml,High Risk
45.83,3004750.0,8.71e-06,304.4,71.84971481,28 ng/ml,High Risk
57.64,764000.0,8.71e-06,465.2,148.35392618,150 ng/ml,High Risk
40.87,947594.0,6.79e-06,142.0,57.00198359,0,High Risk
61.58,764000.0,8.71e-06,493.8,12.40661365,240 ng/ml,High Risk
41.1,1007695.0,6.79e-06,278.7,17.59576239,200 ng/ml,High Risk
47.78,764000.0,6.79e-06,121.4,184.306769,200 ng/ml,High Risk
46.3,764000.0,8.71e-06,249.7,137.19480943,200 ng/ml,High Risk
41.64,9752465.0,8.71e-06,330.8,112.33745974,28 ng/ml,High Risk
48.52,1688025.0,8.71e-06,365.1,142.1072226,106 ng/ml,High Risk
54.92,764000.0,8.71e-06,383.0,154.8852077,10 ng/ml,High Risk
61.58,1253351.0,8.71e-06,266.6,136.2266036,28 ng/ml,High Risk
44.22,2822533.0,6.79e-06,326.1,105.19548976,180 ng/ml,High Risk
43.6,764000.0,8.71e-06,308.6,129.56598035,0,High Risk
57.1,2634898.0,8.71e-06,199.5,119.52042567,360 ng/ml,High Risk
43.71,4807287.0,6.79e-06,163.4,160.59243885,300 ng/ml,High Risk
44.52,764000.0,6.79e-06,248.8,18.2219894,270 ng/ml,High Risk
48.81,764000.0,8.71e-06,417.3,67.17766392,330 ng/ml,High Risk
42.32,764000.0,8.71e-06,245.1,11.5771629,270 ng/ml,High Risk
61.58,764000.0,8.71e-06,472.3,74.45234699,150 ng/ml,High Risk
61.58,3689082.0,8.71e-06,356.9,184.306769,106 ng/ml,High Risk
47.91,2213688.0,6.79e-06,299.4,86.20848208,120 ng/ml,High Risk
31.27,1201875.0,8.71e-06,213.8,68.6720823,10 ng/ml,High Risk
61.58,2424231.0,8.71e-06,363.8,121.61828274,330 ng/ml,High Risk
51.38,10485930.0,8.71e-06,205.7,0.26723042,330 ng/ml,High Risk
43.01,958752.0,6.79e-06,342.8,140.28648373,90 ng/ml,High Risk
42.88,764000.0,6.79e-06,139.7,165.79697371,120 ng/ml,High Risk
61.58,764000.0,8.71e-06,249.0,166.43723052,28 ng/ml,High Risk
35.73,10922686.0,6.79e-06,269.4,184.306769,120 ng/ml,High Risk
43.49,764000.0,8.71e-06,270.8,131.61055527,106 ng/ml,High Risk
48.35,4544309.0,6.79e-06,240.0,184.306769,28 ng/ml,High Risk
48.86,764000.0,8.71e-06,257.5,184.306769,270 ng/ml,High Risk
39.12,3781318.0,6.79e-06,104.2,152.53925018,200 ng/ml,High Risk
42.46,3667758.0,6.79e-06,172.6,33.05885297,180 ng/ml,High Risk
45.86,3537108.0,6.79e-06,104.2,113.28939753,300 ng/ml,High Risk
39.91,764000.0,8.71e-06,283.4,119.35218934,360 ng/ml,High Risk
61.58,8934555.0,6.79e-06,422.2,22.33282167,330 ng/ml,High Risk
36.35,764000.0,8.71e-06,352.1,119.16611556,150 ng/ml,High Risk
35.61,764000.0,6.79e-06,134.1,184.306769,330 ng/ml,High Risk
55.09,764000.0,8.71e-06,104.2,184.306769,200 ng/ml,High Risk
46.27,764000.0,8.71e-06,173.3,140.60322134,360 ng/ml,High Risk
34.03,764000.0,8.71e-06,222.0,184.306769,120 ng/ml,High Risk
39.07,764000.0,8.71e-06,191.4,184.306769,300 ng/ml,High Risk
43.16,764000.0,8.71e-06,185.7,120.80843328,300 ng/ml,High Risk
59.3,2629921.0,6.79e-06,399.8,184.306769,330 ng/ml,High Risk
61.4,2196070.0,6.79e-06,175.2,150.82725939,200 ng/ml,High Risk
39.25,1661318.0,6.79e-06,340.7,99.42763492,120 ng/ml,High Risk
61.58,3242568.0,6.79e-06,104.2,91.70700083,57 ng/ml,High Risk
41.47,8176236.0,6.79e-06,297.0,0.0,330 ng/ml,High Risk
42.82,1211061.0,8.71e-06,276.5,44.19505541,90 ng/ml,High Risk
41.52,764000.0,8.71e-06,436.3,145.54286353,150 ng/ml,High Risk
42.09,2607216.0,8.71e-06,174.6,139.30113727,57 ng/ml,High Risk
51.95,4968254.0,6.79e-06,227.6,169.21351419,57 ng/ml,High Risk
43.48,1144214.0,6.79e-06,244.5,141.96908969,0,High Risk
35.84,764000.0,6.79e-06,176.1,104.80095672,150 ng/ml,High Risk
60.7,1253953.0,8.71e-06,351.0,140.621177,360 ng/ml,High Risk
31.25,928368.0,6.79e-06,252.1,173.07090784,28 ng/ml,High Risk
38.72,764000.0,8.71e-06,464.6,104.95500304,270 ng/ml,High Risk
40.22,3553084.0,6.79e-06,189.2,19.5174412,90 ng/ml,High Risk
56.49,764000.0,8.71e-06,260.0,184.306769,330 ng/ml,High Risk
61.22,910136.0,6.79e-06,387.3,150.80854469,120 ng/ml,High Risk
61.58,764000.0,8.71e-06,429.8,184.306769,200 ng/ml,High Risk
46.09,4381409.0,6.79e-06,151.1,28.13180961,240 ng/ml,High Risk
56.12,764000.0,6.79e-06,250.1,11.19342442,90 ng/ml,High Risk
61.58,6965258.0,8.71e-06,431.5,34.87514338,57 ng/ml,High Risk
59.22,2191736.0,6.79e-06,315.2,184.306769,200 ng/ml,High Risk
43.7,764000.0,8.71e-06,311.1,109.16900726,120 ng/ml,High Risk
45.56,764000.0,8.71e-06,361.8,78.63487591,330 ng/ml,High Risk
42.92,3151355.0,6.79e-06,278.1,14.00468616,10 ng/ml,High Risk
