Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
47.5,897273.0,8.71e-06,170.2,54.59930957,57 ng/ml,High Risk
34.77,764000.0,8.71e-06,258.2,153.08441541,0,High Risk
41.56,764000.0,8.71e-06,247.6,65.56487879,360 ng/ml,High Risk
57.1,764000.0,8.71e-06,336.1,147.70594208,28 ng/ml,High Risk
40.13,764000.0,8.71e-06,416.1,144.66925156,28 ng/ml,High Risk
33.81,764000.0,6.79e-06,232.9,175.31794124,120 ng/ml,High Risk
57.23,764000.0,8.71e-06,355.6,106.21796387,120 ng/ml,High Risk
45.04,764000.0,6.79e-06,178.5,130.99329987,106 ng/ml,High Risk
45.5,764000.0,8.71e-06,373.3,184.306769,240 ng/ml,High Risk
38.61,7601338.0,8.71e-06,269.0,123.6991454,28 ng/ml,High Risk
35.02,3505781.0,6.79e-06,306.7,16.75097528,120 ng/ml,High Risk
54.27,951544.0,6.79e-06,361.2,63.12594659,360 ng/ml,High Risk
47.48,1175498.0,8.71e-06,329.6,172.9551044,200 ng/ml,High Risk
46.9,764000.0,8.71e-06,207.5,159.51808557,240 ng/ml,High Risk
61.58,981552.0,6.79e-06,195.8,82.84001351,330 ng/ml,High Risk
61.58,764000.0,8.71e-06,395.4,156.59552486,57 ng/ml,High Risk
41.75,3420188.0,8.71e-06,104.2,184.306769,180 ng/ml,High Risk
52.23,1602745.0,8.71e-06,433.3,122.51870067,28 ng/ml,High Risk
61.58,1300174.0,8.71e-06,458.6,77.24437296,90 ng/ml,High Risk
61.58,764000.0,8.71e-06,195.0,84.594753,150 ng/ml,High Risk
33.5,764000.0,8.71e-06,104.2,135.17060417,330 ng/ml,High Risk
61.58,3498129.0,8.71e-06,320.2,184.306769,360 ng/ml,High Risk
32.1,4654251.0,8.71e-06,184.4,184.306769,240 ng/ml,High Risk
42.73,764000.0,8.71e-06,177.3,127.95417357,150 ng/ml,High Risk
59.4,4064319.0,8.71e-06,410.5,72.90180861,200 ng/ml,High Risk
43.28,764000.0,8.71e-06,238.2,110.20990832,150 ng/ml,High Risk
39.33,7745554.0,6.79e-06,186.4,23.30290643,150 ng/ml,High Risk
41.73,764000.0,8.71e-06,365.9,71.02260029,360 ng/ml,High Risk
33.59,9458345.0,6.79e-06,151.1,184.306769,57 ng/ml,High Risk
48.7,5453413.0,6.79e-06,244.9,104.85195864,240 ng/ml,High Risk
59.18,764000.0,6.79e-06,444.7,43.24440394,360 ng/ml,High Risk
47.81,1156583.0,8.71e-06,154.6,143.79402818,0,High Risk
43.79,764000.0,8.71e-06,288.7,184.306769,106 ng/ml,High Risk
32.62,7712115.0,8.71e-06,111.2,48.68678287,330 ng/ml,High Risk
61.58,764000.0,6.79e-06,350.9,118.83897225,0,High Risk
51.54,8902851.0,6.79e-06,269.8,184.306769,180 ng/ml,High Risk
40.95,2906384.0,8.71e-06,368.6,184.306769,300 ng/ml,High Risk
44.02,764000.0,6.79e-06,185.1,109.77874692,150 ng/ml,High Risk
61.58,1584222.0,8.71e-06,451.2,82.32945694,330 ng/ml,High Risk
37.99,5951620.0,6.79e-06,165.5,167.28710693,120 ng/ml,High Risk
61.58,764000.0,6.79e-06,455.8,86.28944932,120 ng/ml,High Risk
60.07,2110995.0,8.71e-06,310.9,83.06607379,106 ng/ml,High Risk
52.32,764000.0,8.71e-06,419.7,152.55985626,240 ng/ml,High Risk
61.58,5779051.0,6.79e-06,478.5,150.07563517,28 ng/ml,High Risk
60.63,12071066.0,6.79e-06,465.3,81.52731181,57 ng/ml,High Risk
60.52,764000.0,8.71e-06,185.2,127.06240995,270 ng/ml,High Risk
45.47,764000.0,8.71e-06,435.9,184.306769,330 ng/ml,High Risk
41.01,764000.0,6.79e-06,104.2,87.66084915,270 ng/ml,High Risk
49.82,1835668.0,8.71e-06,358.7,165.00146201,120 ng/ml,High Risk
58.33,764000.0,6.79e-06,354.8,168.89668947,270 ng/ml,High Risk
40.34,2425711.0,8.71e-06,159.6,128.42722063,57 ng/ml,High Risk
58.21,4169449.0,8.71e-06,310.0,124.81069166,120 ng/ml,High Risk
39.68,764000.0,8.71e-06,365.0,184.306769,270 ng/ml,High Risk
36.77,764000.0,8.71e-06,326.6,184.306769,10 ng/ml,High Risk
58.82,10944595.0,8.71e-06,104.2,125.27543593,240 ng/ml,High Risk
43.76,3011220.0,8.71e-06,104.2,184.306769,300 ng/ml,High Risk
46.25,764000.0,8.71e-06,434.1,127.56892323,300 ng/ml,High Risk
61.58,3048382.0,6.79e-06,261.7,63.28347237,300 ng/ml,High Risk
35.29,764000.0,8.71e-06,104.2,71.92984335,0,High Risk
36.6,764000.0,6.79e-06,217.5,158.8181632,150 ng/ml,High Risk
60.15,11540169.0,8.71e-06,231.5,61.16742321,240 ng/ml,High Risk
61.58,7693144.0,8.71e-06,425.8,122.3083967,330 ng/ml,High Risk
37.78,764000.0,6.79e-06,407.3,158.37800686,57 ng/ml,High Risk
59.02,4273684.0,6.79e-06,419.7,56.71000811,360 ng/ml,High Risk
46.29,764000.0,6.79e-06,310.7,104.68910403,360 ng/ml,High Risk
43.15,6786626.0,6.79e-06,389.9,41.8805794,0,High Risk
61.58,5345931.0,8.71e-06,223.3,53.62735831,300 ng/ml,High Risk
47.53,963914.0,8.71e-06,353.1,157.87763124,200 ng/ml,High Risk
39.12,998048.0,8.71e-06,104.2,166.89209483,10 ng/ml,High Risk
44.76,764000.0,8.71e-06,161.4,184.306769,270 ng/ml,High Risk
50.45,5672111.0,6.79e-06,160.9,47.13565266,300 ng/ml,High Risk
46.06,764000.0,8.71e-06,315.0,184.306769,240 ng/ml,High Risk
37.96,764000.0,8.71e-06,432.3,181.58912698,330 ng/ml,High Risk
58.61,791881.0,8.71e-06,416.3,16.54529399,240 ng/ml,High Risk
61.58,7206681.0,8.71e-06,364.8,129.85721545,300 ng/ml,High Risk
41.09,1875785.0,8.71e-06,392.0,30.12122344,200 ng/ml,High Risk
45.97,5451731.0,6.79e-06,168.8,165.00806318,300 ng/ml,High Risk
38.43,764000.0,8.71e-06,360.9,95.94960594,10 ng/ml,High Risk
55.34,6915321.0,8.71e-06,411.9,0.0,330 ng/ml,High Risk
61.5,5874197.0,6.79e-06,191.7,20.96946686,10 ng/ml,High Risk
44.37,764000.0,6.79e-06,383.0,164.42676887,180 ng/ml,High Risk
44.0,764000.0,8.71e-06,354.2,125.33521659,330 ng/ml,High Risk
56.61,4802420.0,8.71e-06,381.9,106.48239769,57 ng/ml,High Risk
34.98,976766.0,8.71e-06,169.1,177.13176787,120 ng/ml,High Risk
61.58,1596212.0,8.71e-06,472.1,84.79934142,240 ng/ml,High Risk
37.74,764000.0,6.79e-06,253.2,15.20946996,120 ng/ml,High Risk
50.85,764000.0,8.71e-06,264.5,0.0,330 ng/ml,High Risk
37.21,9345343.0,6.79e-06,315.0,184.306769,28 ng/ml,High Risk
61.58,5371201.0,6.79e-06,272.6,94.65070969,270 ng/ml,High Risk
40.68,2433918.0,6.79e-06,174.4,160.08574204,120 ng/ml,High Risk
41.5,764000.0,8.71e-06,376.9,176.181891,28 ng/ml,High Risk
43.5,4466926.0,6.79e-06,245.2,149.85434378,120 ng/ml,High Risk
56.98,9468147.0,8.71e-06,194.6,160.47356814,0,High Risk
36.79,764000.0,8.71e-06,332.7,131.55713003,240 ng/ml,High Risk
42.65,1623081.0,6.79e-06,281.4,122.13426536,28 ng/ml,High Risk
44.73,898985.0,8.71e-06,363.9,184.306769,240 ng/ml,High Risk
52.61,3140400.0,6.79e-06,452.9,106.83238687,300 ng/ml,High Risk
52.6,764000.0,8.71e-06,390.8,184.306769,28 ng/ml,High Risk
41.97,4547282.0,6.79e-06,148.5,75.36406652,300 ng/ml,High Risk
55.01,2997526.0,8.71e-06,243.2,71.2695404,0,High Risk
45.23,905027.0,8.71e-06,178.0,106.96584888,300 ng/ml,High Risk
31.25,764000.0,8.71e-06,362.3,69.34082336,150 ng/ml,High Risk
46.63,764000.0,8.71e-06,409.2,183.48766128,200 ng/ml,High Risk
60.25,1472498.0,6.79e-06,355.6,33.39556828,120 ng/ml,High Risk
61.58,2899605.0,6.79e-06,245.6,36.40922317,300 ng/ml,High Risk
61.58,764000.0,8.71e-06,319.3,84.08814543,57 ng/ml,High Risk
61.58,10407925.0,6.79e-06,380.1,37.51715777,120 ng/ml,High Risk
40.69,3093486.0,6.79e-06,204.8,105.10080258,200 ng/ml,High Risk
51.97,2082096.0,6.79e-06,429.9,39.87811878,150 ng/ml,High Risk
40.37,1222863.0,6.79e-06,352.1,47.66073443,120 ng/ml,High Risk
61.58,764000.0,8.71e-06,184.7,161.21124344,90 ng/ml,High Risk
56.4,764000.0,8.71e-06,114.9,50.10980012,240 ng/ml,High Risk
61.58,1505290.0,8.71e-06,382.9,89.88107991,240 ng/ml,High Risk
48.53,764000.0,8.71e-06,346.3,184.306769,150 ng/ml,High Risk
36.16,1744815.0,8.71e-06,402.0,81.75371584,28 ng/ml,High Risk
41.02,6284824.0,8.71e-06,242.8,184.306769,360 ng/ml,High Risk
43.61,8634817.0,8.71e-06,253.2,181.66190153,180 ng/ml,High Risk
33.93,764000.0,8.71e-06,133.4,118.98656828,150 ng/ml,High Risk
61.58,764000.0,6.79e-06,434.8,104.95860538,330 ng/ml,High Risk
54.83,764000.0,6.79e-06,306.1,80.69161259,10 ng/ml,High Risk
42.68,764000.0,8.71e-06,295.3,78.2583522,330 ng/ml,High Risk
61.58,764000.0,8.71e-06,483.3,113.15250272,330 ng/ml,High Risk
44.16,2339212.0,8.71e-06,184.4,51.86812659,240 ng/ml,High Risk
36.85,3775776.0,6.79e-06,272.3,61.7368233,330 ng/ml,High Risk
61.58,6531579.0,6.79e-06,323.7,142.94830161,0,High Risk
42.01,764000.0,8.71e-06,406.7,184.306769,90 ng/ml,High Risk
39.05,3925284.0,6.79e-06,177.5,72.53214659,57 ng/ml,High Risk
38.03,764000.0,8.71e-06,437.0,155.12574885,200 ng/ml,High Risk
61.58,1446827.0,6.79e-06,422.7,60.85395352,28 ng/ml,High Risk
31.38,941377.0,6.79e-06,122.7,113.7009592,200 ng/ml,High Risk
44.38,764000.0,8.71e-06,402.7,71.8318727,330 ng/ml,High Risk
40.65,9046510.0,6.79e-06,404.5,55.21945182,28 ng/ml,High Risk
48.44,764000.0,6.79e-06,429.1,150.97683391,330 ng/ml,High Risk
48.94,790092.0,8.71e-06,176.7,95.06289197,180 ng/ml,High Risk
49.71,764000.0,8.71e-06,493.8,117.97006384,360 ng/ml,High Risk
40.48,797058.0,8.71e-06,339.6,117.95098517,10 ng/ml,High Risk
45.36,764000.0,8.71e-06,274.5,184.306769,330 ng/ml,High Risk
53.95,3946376.0,8.71e-06,442.1,184.306769,270 ng/ml,High Risk
61.58,764000.0,8.71e-06,475.9,184.306769,28 ng/ml,High Risk
50.97,764000.0,8.71e-06,438.7,36.60480674,150 ng/ml,High Risk
50.6,764000.0,8.71e-06,350.8,40.41777163,180 ng/ml,High Risk
45.19,8760719.0,8.71e-06,437.8,3.42854667,360 ng/ml,High Risk
56.28,1731557.0,6.79e-06,231.3,53.48036267,300 ng/ml,High Risk
44.55,764000.0,8.71e-06,236.1,184.306769,10 ng/ml,High Risk
44.63,1910128.0,6.79e-06,292.1,184.306769,330 ng/ml,High Risk
61.58,764000.0,6.79e-06,449.7,20.91892845,360 ng/ml,High Risk
47.06,4371828.0,6.79e-06,320.2,94.45954815,330 ng/ml,High Risk
44.37,4498886.0,8.71e-06,203.0,184.306769,10 ng/ml,High Risk
56.65,3743056.0,8.71e-06,214.4,0.0,57 ng/ml,High Risk
56.35,1079238.0,6.79e-06,453.2,0.0,90 ng/ml,High Risk
40.39,3684861.0,8.71e-06,104.2,184.306769,10 ng/ml,High Risk
39.19,764000.0,8.71e-06,426.5,170.95535642,120 ng/ml,High Risk
37.26,2755404.0,8.71e-06,169.7,117.27802118,270 ng/ml,High Risk
44.36,9260716.0,6.79e-06,189.3,15.49479449,0,High Risk
41.68,764000.0,8.71e-06,245.2,131.45228601,0,High Risk
48.32,1914383.0,8.71e-06,372.8,151.61204497,200 ng/ml,High Risk
61.58,764000.0,8.71e-06,312.4,179.25762856,57 ng/ml,High Risk
61.58,764000.0,8.71e-06,238.8,129.96522939,330 ng/ml,High Risk
61.58,764000.0,8.71e-06,470.3,129.30813992,360 ng/ml,High Risk
43.94,764000.0,8.71e-06,493.8,157.10288739,330 ng/ml,High Risk
39.45,1187287.0,6.79e-06,104.2,102.0972563,57 ng/ml,High Risk
44.59,764000.0,8.71e-06,186.4,179.2971111,240 ng/ml,High Risk
36.89,764000.0,6.79e-06,239.9,81.10771295,120 ng/ml,High Risk
38.56,764000.0,8.71e-06,242.0,160.59488396,106 ng/ml,High Risk
34.86,764000.0,8.71e-06,215.0,150.62725224,240 ng/ml,High Risk
54.85,764000.0,8.71e-06,247.2,154.0473204,90 ng/ml,High Risk
45.14,764000.0,8.71e-06,231.6,182.07369963,330 ng/ml,High Risk
40.82,764000.0,6.79e-06,175.2,135.42209541,240 ng/ml,High Risk
43.98,764000.0,8.71e-06,184.8,184.306769,330 ng/ml,High Risk
48.08,764000.0,8.71e-06,415.5,113.12615095,330 ng/ml,High Risk
61.58,1192488.0,6.79e-06,342.9,136.7053248,240 ng/ml,High Risk
45.05,1151804.0,6.79e-06,197.4,115.01685843,106 ng/ml,High Risk
61.58,2540365.0,8.71e-06,380.8,79.15488937,180 ng/ml,High Risk
55.76,764000.0,8.71e-06,325.8,106.28378107,90 ng/ml,High Risk
61.58,764000.0,8.71e-06,375.7,173.20490958,360 ng/ml,High Risk
52.49,764000.0,8.71e-06,480.6,57.54445795,106 ng/ml,High Risk
50.25,1571114.0,6.79e-06,464.5,158.00239384,200 ng/ml,High Risk
55.22,6063950.0,8.71e-06,198.9,184.306769,0,High Risk
61.58,2480417.0,6.79e-06,231.9,0.0,240 ng/ml,High Risk
57.18,764000.0,6.79e-06,206.7,83.73194744,120 ng/ml,High Risk
51.8,764000.0,6.79e-06,234.9,129.62217734,200 ng/ml,High Risk
58.31,2777772.0,8.71e-06,304.7,135.79857013,200 ng/ml,High Risk
48.77,764000.0,8.71e-06,409.4,95.02604506,57 ng/ml,High Risk
45.26,4269292.0,6.79e-06,249.7,184.306769,180 ng/ml,High Risk
36.56,764000.0,8.71e-06,424.4,87.97865456,28 ng/ml,High Risk
46.37,2264070.0,6.79e-06,392.9,93.37672644,180 ng/ml,High Risk
61.58,764000.0,6.79e-06,104.2,184.306769,150 ng/ml,High Risk
48.2,764000.0,8.71e-06,274.7,102.98720942,240 ng/ml,High Risk
55.32,9626215.0,6.79e-06,329.6,82.43342254,10 ng/ml,High Risk
52.22,5309292.0,8.71e-06,227.4,184.306769,120 ng/ml,High Risk
56.91,764000.0,8.71e-06,493.8,48.2647284,240 ng/ml,High Risk
46.92,1876420.0,6.79e-06,152.3,38.18946538,0,High Risk
31.25,2708687.0,8.71e-06,234.9,184.306769,200 ng/ml,High Risk
34.81,3604873.0,8.71e-06,104.2,140.88013422,0,High Risk
61.58,2691495.0,6.79e-06,446.6,57.14699142,120 ng/ml,High Risk
35.27,764000.0,8.71e-06,464.0,118.79754233,240 ng/ml,High Risk
39.87,764000.0,8.71e-06,224.6,101.34285256,150 ng/ml,High Risk
34.02,764000.0,6.79e-06,157.9,31.94404035,120 ng/ml,High Risk
50.55,3106518.0,8.71e-06,300.4,148.35451102,240 ng/ml,High Risk
48.38,1160493.0,8.71e-06,328.9,118.81071355,240 ng/ml,High Risk
43.27,764000.0,8.71e-06,148.6,66.1334825,90 ng/ml,High Risk
45.08,2942278.0,8.71e-06,388.1,135.89255116,106 ng/ml,High Risk
43.76,764000.0,8.71e-06,225.3,72.78135761,360 ng/ml,High Risk
61.58,764000.0,6.79e-06,379.8,161.43379161,330 ng/ml,High Risk
42.75,764000.0,6.79e-06,206.0,3.74797826,330 ng/ml,High Risk
57.85,1469285.0,8.71e-06,344.9,45.95820987,10 ng/ml,High Risk
46.09,764000.0,8.71e-06,114.0,115.38494948,57 ng/ml,High Risk
56.83,2860189.0,6.79e-06,226.0,173.20494691,0,High Risk
42.55,764000.0,8.71e-06,313.0,99.16488406,240 ng/ml,High Risk
49.73,3166560.0,6.79e-06,104.2,182.7247821,300 ng/ml,High Risk
32.52,764000.0,8.71e-06,391.9,97.56229775,270 ng/ml,High Risk
57.48,764000.0,8.71e-06,389.7,184.306769,330 ng/ml,High Risk
61.58,764000.0,8.71e-06,231.3,184.306769,270 ng/ml,High Risk
31.25,764000.0,8.71e-06,276.9,108.14067703,200 ng/ml,High Risk
52.77,764000.0,6.79e-06,398.3,184.306769,240 ng/ml,High Risk
61.58,2445837.0,6.79e-06,294.4,184.306769,120 ng/ml,High Risk
47.13,9441471.0,8.71e-06,342.8,0.0,200 ng/ml,High Risk
47.46,764000.0,6.79e-06,313.2,129.52385361,240 ng/ml,High Risk
61.58,764000.0,8.71e-06,333.2,122.7576553,10 ng/ml,High Risk
60.27,2149507.0,8.71e-06,439.0,103.81352135,10 ng/ml,High Risk
45.41,764000.0,8.71e-06,470.1,107.11756209,120 ng/ml,High Risk
40.9,764000.0,8.71e-06,198.6,106.46698512,0,High Risk
61.58,2460834.0,6.79e-06,425.1,58.48451085,300 ng/ml,High Risk
61.58,764000.0,8.71e-06,219.2,81.53513709,270 ng/ml,High Risk
44.02,14219795.0,6.79e-06,176.0,156.34310037,106 ng/ml,High Risk
40.14,764000.0,8.71e-06,493.8,178.17353841,330 ng/ml,High Risk
57.31,778105.0,8.71e-06,389.4,18.42169169,240 ng/ml,High Risk
40.03,7038746.0,6.79e-06,221.8,60.03574994,10 ng/ml,High Risk
48.51,1584032.0,6.79e-06,221.5,4.51921932,120 ng/ml,High Risk
61.58,4883758.0,6.79e-06,368.3,184.306769,270 ng/ml,High Risk
42.01,4573164.0,8.71e-06,104.2,146.80394075,10 ng/ml,High Risk
33.19,3795322.0,6.79e-06,274.4,1.66587438,300 ng/ml,High Risk
50.17,764000.0,8.71e-06,284.8,167.22642725,28 ng/ml,High Risk
41.78,764000.0,8.71e-06,286.7,184.306769,10 ng/ml,High Risk
61.58,764000.0,8.71e-06,443.9,98.43005127,360 ng/ml,High Risk
53.64,3780511.0,8.71e-06,244.6,184.306769,200 ng/ml,High Risk
61.58,1341061.0,6.79e-06,434.5,94.03007126,28 ng/ml,High Risk
34.26,6711713.0,8.71e-06,448.3,121.75405766,90 ng/ml,High Risk
44.89,7608493.0,8.71e-06,371.4,30.18721641,330 ng/ml,High Risk
55.14,764000.0,8.71e-06,385.8,90.12016306,270 ng/ml,High Risk
33.05,838094.0,8.71e-06,176.2,184.306769,270 ng/ml,High Risk
33.16,764000.0,6.79e-06,104.2,0.0,0,High Risk
59.89,764000.0,8.71e-06,169.4,184.306769,360 ng/ml,High Risk
38.41,764000.0,8.71e-06,130.6,83.67292485,360 ng/ml,High Risk
43.27,764000.0,8.71e-06,220.1,133.78645974,150 ng/ml,High Risk
61.58,764000.0,8.71e-06,457.2,167.57582226,10 ng/ml,High Risk
49.81,2213506.0,8.71e-06,182.9,163.67919494,57 ng/ml,High Risk
46.37,764000.0,8.71e-06,294.6,184.306769,120 ng/ml,High Risk
61.58,946967.0,6.79e-06,405.0,67.91266392,240 ng/ml,High Risk
35.42,1596619.0,8.71e-06,104.2,184.306769,106 ng/ml,High Risk
52.73,2070536.0,8.71e-06,326.2,107.35955911,330 ng/ml,High Risk
60.48,2061092.0,6.79e-06,190.2,10.13759297,240 ng/ml,High Risk
61.58,2661161.0,8.71e-06,447.4,133.09116938,200 ng/ml,High Risk
50.38,764000.0,6.79e-06,354.8,99.51048309,240 ng/ml,High Risk
52.36,3876415.0,8.71e-06,454.7,127.91283075,200 ng/ml,High Risk
60.58,5811839.0,8.71e-06,146.0,85.2618845,90 ng/ml,High Risk
42.96,764000.0,8.71e-06,195.6,184.306769,330 ng/ml,High Risk
46.53,4801075.0,6.79e-06,104.2,184.306769,28 ng/ml,High Risk
48.38,1472280.0,6.79e-06,284.6,116.06501548,180 ng/ml,High Risk
39.08,3357962.0,8.71e-06,113.0,184.306769,106 ng/ml,High Risk
61.58,764000.0,6.79e-06,208.3,173.52562905,57 ng/ml,High Risk
61.58,9039156.0,6.79e-06,468.9,184.306769,200 ng/ml,High Risk
60.51,764000.0,8.71e-06,462.9,171.29418086,106 ng/ml,High Risk
46.97,5965020.0,6.79e-06,330.2,52.43561819,106 ng/ml,High Risk
57.56,1085180.0,8.71e-06,278.2,0.0,150 ng/ml,High Risk
61.58,1594123.0,8.71e-06,305.5,184.306769,200 ng/ml,High Risk
31.25,764000.0,8.71e-06,125.7,18.83410573,270 ng/ml,High Risk
48.51,1327791.0,8.71e-06,354.5,0.0,240 ng/ml,High Risk
45.11,764000.0,6.79e-06,159.8,174.02835645,270 ng/ml,High Risk
40.95,764000.0,8.71e-06,363.6,184.306769,330 ng/ml,High Risk
38.1,2147188.0,8.71e-06,211.8,109.38881945,10 ng/ml,High Risk
50.92,4796603.0,6.79e-06,150.6,184.306769,106 ng/ml,High Risk
59.14,1856141.0,6.79e-06,427.9,31.6858795,10 ng/ml,High Risk
61.58,7950911.0,6.79e-06,194.6,67.07510325,240 ng/ml,High Risk
56.46,7455672.0,8.71e-06,493.8,171.49257038,360 ng/ml,High Risk
42.77,2037334.0,8.71e-06,141.6,27.21786272,330 ng/ml,High Risk
45.79,764000.0,8.71e-06,266.5,101.10837906,330 ng/ml,High Risk
38.02,1081198.0,8.71e-06,104.2,184.306769,150 ng/ml,High Risk
61.58,764000.0,6.79e-06,285.0,80.49651898,120 ng/ml,High Risk
61.58,764000.0,8.71e-06,409.3,129.00093075,106 ng/ml,High Risk
47.8,1615573.0,8.71e-06,378.3,134.26179947,180 ng/ml,High Risk
43.85,764000.0,8.71e-06,368.1,184.306769,150 ng/ml,High Risk
55.81,1564045.0,6.79e-06,206.3,75.08101133,90 ng/ml,High Risk
52.79,764000.0,8.71e-06,275.1,175.99754372,0,High Risk
46.72,1714063.0,6.79e-06,126.7,58.41525152,90 ng/ml,High Risk
33.18,764000.0,8.71e-06,104.2,184.306769,300 ng/ml,High Risk
61.58,1532368.0,8.71e-06,481.1,184.306769,300 ng/ml,High Risk
58.99,3741747.0,6.79e-06,242.7,134.61984257,180 ng/ml,High Risk
49.08,764000.0,6.79e-06,493.8,161.6895509,300 ng/ml,High Risk
31.39,764000.0,6.79e-06,206.3,16.29916581,0,High Risk
44.49,764000.0,6.79e-06,420.0,74.56912567,270 ng/ml,High Risk
44.42,3847597.0,6.79e-06,114.3,171.4183213,270 ng/ml,High Risk
52.28,3659489.0,8.71e-06,172.2,184.306769,120 ng/ml,High Risk
40.05,5161527.0,6.79e-06,315.0,54.73349485,120 ng/ml,High Risk
45.09,764000.0,8.71e-06,488.8,184.306769,240 ng/ml,High Risk
39.25,764000.0,8.71e-06,455.5,152.03061844,120 ng/ml,High Risk
45.42,764000.0,6.79e-06,470.6,33.89301973,150 ng/ml,High Risk
57.81,1141720.0,8.71e-06,493.8,0.0,300 ng/ml,High Risk
38.78,764000.0,8.71e-06,242.2,88.8855041,180 ng/ml,High Risk
35.25,764000.0,8.71e-06,286.1,108.90182659,270 ng/ml,High Risk
37.68,1859575.0,8.71e-06,150.5,184.306769,90 ng/ml,High Risk
47.12,764000.0,8.71e-06,344.6,148.58389054,28 ng/ml,High Risk
46.16,1030748.0,8.71e-06,160.5,121.41112693,330 ng/ml,High Risk
60.46,764000.0,8.71e-06,447.1,0.0,240 ng/ml,High Risk
46.78,2397158.0,8.71e-06,202.2,116.19880568,150 ng/ml,High Risk
61.58,2055832.0,6.79e-06,216.1,85.84514874,330 ng/ml,High Risk
35.77,3564317.0,8.71e-06,143.3,170.91022462,150 ng/ml,High Risk
40.58,764000.0,6.79e-06,351.0,27.44246403,57 ng/ml,High Risk
54.15,3135740.0,8.71e-06,361.6,0.99715977,57 ng/ml,High Risk
44.84,970143.0,6.79e-06,224.6,164.88332546,180 ng/ml,High Risk
61.58,2301964.0,6.79e-06,318.3,106.84879023,240 ng/ml,High Risk
43.9,1285997.0,6.79e-06,212.4,13.98475824,330 ng/ml,High Risk
41.72,764000.0,8.71e-06,318.3,60.70967673,28 ng/ml,High Risk
37.56,4916533.0,8.71e-06,320.5,31.75165471,240 ng/ml,High Risk
58.86,764000.0,8.71e-06,392.0,184.306769,240 ng/ml,High Risk
31.25,1217207.0,8.71e-06,330.9,123.94992738,300 ng/ml,High Risk
40.95,3475572.0,6.79e-06,364.5,92.93726537,28 ng/ml,High Risk
32.13,764000.0,8.71e-06,288.2,100.8903727,200 ng/ml,High Risk
61.52,764000.0,8.71e-06,346.6,184.306769,0,High Risk
61.58,764000.0,8.71e-06,247.6,184.306769,0,High Risk
60.78,764000.0,8.71e-06,286.6,157.44353477,120 ng/ml,High Risk
39.6,764000.0,8.71e-06,315.7,21.42741088,270 ng/ml,High Risk
61.54,6939964.0,6.79e-06,429.9,157.89392572,120 ng/ml,High Risk
42.25,4472396.0,6.79e-06,104.2,178.11945989,300 ng/ml,High Risk
42.67,764000.0,8.71e-06,381.7,159.82174529,0,High Risk
49.6,764000.0,8.71e-06,215.8,184.306769,28 ng/ml,High Risk
35.21,764000.0,6.79e-06,147.5,184.306769,10 ng/ml,High Risk
37.73,875332.0,8.71e-06,325.9,167.88391801,180 ng/ml,High Risk
39.99,764000.0,8.71e-06,381.9,72.12981006,270 ng/ml,High Risk
36.67,2462250.0,8.71e-06,158.4,122.46795695,0,High Risk
45.09,764000.0,8.71e-06,424.2,30.81508593,330 ng/ml,High Risk
54.92,1556434.0,8.71e-06,307.7,94.34753059,0,High Risk
38.06,1544450.0,8.71e-06,109.0,62.95899503,0,High Risk
36.57,764000.0,8.71e-06,159.5,184.306769,240 ng/ml,High Risk
38.47,764000.0,8.71e-06,240.6,171.19492699,10 ng/ml,High Risk
61.58,764000.0,8.71e-06,303.8,184.306769,106 ng/ml,High Risk
31.25,6014699.0,8.71e-06,207.0,94.91353365,150 ng/ml,High Risk
46.37,764000.0,8.71e-06,336.4,132.84424171,300 ng/ml,High Risk
45.05,764000.0,8.71e-06,466.2,0.0,0,High Risk
35.43,764000.0,6.79e-06,207.6,44.95491087,120 ng/ml,High Risk
34.39,1053527.0,6.79e-06,104.2,92.96924734,330 ng/ml,High Risk
49.28,4453367.0,6.79e-06,343.4,80.89478889,300 ng/ml,High Risk
59.34,764000.0,6.79e-06,241.5,135.66719081,270 ng/ml,High Risk
61.58,4291139.0,6.79e-06,162.2,56.49034368,57 ng/ml,High Risk
50.53,1005676.0,8.71e-06,211.1,87.41886497,106 ng/ml,High Risk
43.99,1042599.0,6.79e-06,305.7,5.66669556,90 ng/ml,High Risk
47.52,2214568.0,6.79e-06,267.4,120.23098394,360 ng/ml,High Risk
36.86,1500998.0,8.71e-06,317.0,163.58071877,150 ng/ml,High Risk
57.91,764000.0,8.71e-06,203.7,160.56381307,0,High Risk
61.58,764000.0,8.71e-06,258.5,184.306769,360 ng/ml,High Risk
48.22,764000.0,8.71e-06,304.9,149.92304316,0,High Risk
61.58,764000.0,8.71e-06,132.2,110.52151152,90 ng/ml,High Risk
37.88,764000.0,8.71e-06,135.0,76.31623996,90 ng/ml,High Risk
39.94,2195081.0,6.79e-06,379.7,99.56664431,180 ng/ml,High Risk
31.25,764000.0,8.71e-06,213.0,104.05049595,180 ng/ml,High Risk
39.06,764000.0,8.71e-06,356.0,147.60370805,10 ng/ml,High Risk
51.26,1075261.0,8.71e-06,386.6,84.15950729,330 ng/ml,High Risk
42.58,3665952.0,6.79e-06,336.4,184.306769,200 ng/ml,High Risk
39.41,5932381.0,8.71e-06,240.2,147.29752856,300 ng/ml,High Risk
40.43,764000.0,8.71e-06,187.0,155.88811785,120 ng/ml,High Risk
